MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010002777,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:58:59,04.02.2013,,09.02.2013,14:58:59,19.02.2013,00:00:00,,,
800,000010002778,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:00,07.02.2013,,12.02.2013,14:59:00,22.02.2013,00:00:00,,,
800,000010002779,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:01,09.02.2013,,14.02.2013,14:59:01,24.02.2013,00:00:00,,,
800,000010002780,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:02,06.02.2013,,11.02.2013,14:59:02,21.02.2013,00:00:00,,,
800,000010002781,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:03,08.02.2013,,13.02.2013,14:59:03,23.02.2013,00:00:00,,,
800,000010002782,TO,Turnout Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:04,29.01.2013,,03.02.2013,14:59:04,13.02.2013,00:00:00,,,
800,000010002783,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:06,04.02.2013,,09.02.2013,14:59:06,19.02.2013,00:00:00,,,
800,000010002784,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:08,29.01.2013,,03.02.2013,14:59:08,13.02.2013,00:00:00,,,
800,000010002785,TO,Turnout Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:10,04.02.2013,,09.02.2013,14:59:10,19.02.2013,00:00:00,,,
800,000010002786,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:10,30.01.2013,,04.02.2013,14:59:10,14.02.2013,00:00:00,,,
800,000010002787,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:11,03.02.2013,,08.02.2013,14:59:11,18.02.2013,00:00:00,,,
800,000010002788,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:12,09.02.2013,,14.02.2013,14:59:12,24.02.2013,00:00:00,,,
800,000010002789,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:14,07.02.2013,,12.02.2013,14:59:14,22.02.2013,00:00:00,,,
800,000010002790,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:15,05.02.2013,,10.02.2013,14:59:15,20.02.2013,00:00:00,,,
800,000010002791,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:16,09.02.2013,,14.02.2013,14:59:16,24.02.2013,00:00:00,,,
800,000010002792,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:16,10.02.2013,,15.02.2013,14:59:16,25.02.2013,00:00:00,,,
800,000010002793,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:18,09.02.2013,,14.02.2013,14:59:18,24.02.2013,00:00:00,,,
800,000010002794,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:19,05.02.2013,,10.02.2013,14:59:19,20.02.2013,00:00:00,,,
800,000010002795,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:19,31.01.2013,,05.02.2013,14:59:19,15.02.2013,00:00:00,,,
800,000010002796,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:21,04.02.2013,,09.02.2013,14:59:21,19.02.2013,00:00:00,,,
800,000010002797,TO,Turnout Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:22,05.02.2013,,10.02.2013,14:59:22,20.02.2013,00:00:00,,,
800,000010002798,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:23,08.02.2013,,13.02.2013,14:59:23,23.02.2013,00:00:00,,,
800,000010002799,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:24,07.02.2013,,12.02.2013,14:59:24,22.02.2013,00:00:00,,,
800,000010002800,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:25,01.02.2013,,06.02.2013,14:59:25,16.02.2013,00:00:00,,,
800,000010002801,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:26,10.02.2013,,15.02.2013,14:59:26,25.02.2013,00:00:00,,,
800,000010002802,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:26,05.02.2013,,10.02.2013,14:59:26,20.02.2013,00:00:00,,,
800,000010002803,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:27,04.02.2013,,09.02.2013,14:59:27,19.02.2013,00:00:00,,,
800,000010002804,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:28,03.02.2013,,08.02.2013,14:59:28,18.02.2013,00:00:00,,,
800,000010002805,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:29,08.02.2013,,13.02.2013,14:59:29,23.02.2013,00:00:00,,,
800,000010002806,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:30,08.02.2013,,13.02.2013,14:59:30,23.02.2013,00:00:00,,,
800,000010002807,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:31,31.01.2013,,05.02.2013,14:59:31,15.02.2013,00:00:00,,,
800,000010002808,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:31,29.01.2013,,03.02.2013,14:59:31,13.02.2013,00:00:00,,,
800,000010002809,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:32,08.02.2013,,13.02.2013,14:59:32,23.02.2013,00:00:00,,,
800,000010002810,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:33,05.02.2013,,10.02.2013,14:59:33,20.02.2013,00:00:00,,,
800,000010002811,RX,Roadcross Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:35,12.02.2013,,17.02.2013,14:59:35,27.02.2013,00:00:00,,,
800,000010002812,TO,Turnout Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:36,23.01.2013,,28.01.2013,14:59:36,07.02.2013,00:00:00,,,
800,000010002813,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:37,29.01.2013,,03.02.2013,14:59:37,13.02.2013,00:00:00,,,
800,000010002814,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:38,31.01.2013,,05.02.2013,14:59:38,15.02.2013,00:00:00,,,
800,000010002815,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:39,05.02.2013,,10.02.2013,14:59:39,20.02.2013,00:00:00,,,
800,000010002816,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:40,02.02.2013,,07.02.2013,14:59:40,17.02.2013,00:00:00,,,
800,000010002817,WI,Walking Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:40,08.02.2013,,13.02.2013,14:59:40,23.02.2013,00:00:00,,,
800,000010002818,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:41,06.02.2013,,11.02.2013,14:59:41,21.02.2013,00:00:00,,,
800,000010002819,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:43,31.01.2013,,05.02.2013,14:59:43,15.02.2013,00:00:00,,,
800,000010002820,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:43,04.02.2013,,09.02.2013,14:59:43,19.02.2013,00:00:00,,,
800,000010002821,HI,Hi-Rail Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:45,09.02.2013,,14.02.2013,14:59:45,24.02.2013,00:00:00,,,
800,000010002822,GC,Geometry Car Inspection,PM,,LAMDEMO,13.02.2013,,00.00.0000,14:59:45,30.01.2013,,04.02.2013,14:59:45,14.02.2013,00:00:00,,,
800,000010002827,M1,Generated by MOC on 2013/02/19,PM,,ALEREMOTE,19.02.2013,,00.00.0000,01:10:26,19.02.2013,,19.02.2013,01:10:26,00.00.0000,00:00:00,,,
800,000010002837,M1,Generated by MOC on 2013/03/07,PM,,ALEREMOTE,07.03.2013,,00.00.0000,02:23:53,07.03.2013,,07.03.2013,02:23:53,00.00.0000,00:00:00,,,
800,000010002847,M1,Pump Maintenance,PM,,ALEREMOTE,19.03.2013,,00.00.0000,07:20:31,19.03.2013,C5174732,19.03.2013,07:18:00,26.03.2013,07:20:26,,,
800,000010002848,M1,Generated by MOC on 2013/03/23,PM,,ALEREMOTE,23.03.2013,,00.00.0000,04:15:27,23.03.2013,,23.03.2013,04:15:27,00.00.0000,00:00:00,,,
800,000010002857,M1,Maintenance of pump,PM,2,C5174732,30.03.2013,,00.00.0000,07:54:59,30.03.2013,C5174732,30.03.2013,07:55:53,03.04.2013,07:55:53,,,
800,000010002867,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:31:42,08.04.2013,C5179761,31.01.2013,00:00:00,31.01.2013,00:00:00,,,
800,000010002868,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:31:42,08.04.2013,C5179761,02.03.2013,00:00:00,02.03.2013,00:00:00,,,
800,000010002869,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:31:42,08.04.2013,C5179761,01.04.2013,00:00:00,01.04.2013,00:00:00,,,
800,000010002870,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:31:42,08.04.2013,C5179761,01.05.2013,00:00:00,01.05.2013,00:00:00,,,
800,000010002871,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:00,08.04.2013,C5179761,31.01.2013,00:00:00,31.01.2013,00:00:00,,,
800,000010002872,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:00,08.04.2013,C5179761,02.03.2013,00:00:00,02.03.2013,00:00:00,,,
800,000010002873,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:00,08.04.2013,C5179761,01.04.2013,00:00:00,01.04.2013,00:00:00,,,
800,000010002874,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:00,08.04.2013,C5179761,01.05.2013,00:00:00,01.05.2013,00:00:00,,,
800,000010002875,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:11,08.04.2013,C5179761,31.01.2013,00:00:00,31.01.2013,00:00:00,,,
800,000010002876,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:11,08.04.2013,C5179761,02.03.2013,00:00:00,02.03.2013,00:00:00,,,
800,000010002877,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:11,08.04.2013,C5179761,01.04.2013,00:00:00,01.04.2013,00:00:00,,,
800,000010002878,M1,Pump Inspection,PM,,C5179761,08.04.2013,,00.00.0000,11:32:11,08.04.2013,C5179761,01.05.2013,00:00:00,01.05.2013,00:00:00,,,
800,000010002887,M1,Cooling tower Pump1 Replacement,PM,3,HAAS,17.04.2013,HAAS,17.04.2013,11:44:43,17.04.2013,HAAS,17.04.2013,11:45:37,01.05.2013,11:45:37,,000000820100,
800,000010002897,M2,Pump Breakdown,PM,,C5179761,23.04.2013,C5179761,23.04.2013,16:22:07,23.04.2013,,23.04.2013,16:22:07,00.00.0000,00:00:00,,000000820123,
800,000010002907,M3,Pump Service,PM,,C5179761,24.04.2013,C5179761,24.04.2013,12:30:15,24.04.2013,,24.04.2013,12:30:15,00.00.0000,00:00:00,,000000820140,
800,000010002908,M1,Pump Over-haul,PM,,C5179761,24.04.2013,,00.00.0000,13:12:13,10.04.2013,,24.04.2013,13:12:13,00.00.0000,00:00:00,,000000820141,
800,000010002909,M2,Repair for Pump,PM,2,C5179761,24.04.2013,C5179761,24.04.2013,14:15:57,18.04.2013,,18.04.2013,14:15:57,19.04.2013,14:15:57,,000000820142,
800,000010002910,M3,Pump Over-haul,PM,,C5179761,25.04.2013,C5179761,25.04.2013,11:13:29,25.04.2013,,25.04.2013,11:13:29,00.00.0000,00:00:00,,000000820143,
800,000010002911,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.04.2013,,00.00.0000,12:01:01,26.04.2013,,26.04.2013,12:01:03,00.00.0000,00:00:00,,,
800,000010002912,M1,Maint. Service for Pump-01,PM,,C5179761,26.04.2013,,00.00.0000,14:05:10,01.03.2013,,26.04.2013,14:05:10,00.00.0000,00:00:00,,,
800,000010002917,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.04.2013,,00.00.0000,16:01:04,26.04.2013,,26.04.2013,16:01:04,00.00.0000,00:00:00,,,
800,000010002918,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.04.2013,,00.00.0000,16:01:13,26.04.2013,,26.04.2013,16:01:13,00.00.0000,00:00:00,,,
800,000010002919,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.04.2013,,00.00.0000,16:01:14,26.04.2013,,26.04.2013,16:01:13,00.00.0000,00:00:00,,,
800,000010002920,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.04.2013,,00.00.0000,16:01:19,26.04.2013,,26.04.2013,16:01:19,00.00.0000,00:00:00,,,
800,000010002927,M1,Maint. Service for Pump-02,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:07,01.03.2013,,29.04.2013,13:25:07,00.00.0000,00:00:00,,,
800,000010002928,M1,Maint. Service for Pump-03,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:12,08.03.2013,,29.04.2013,13:25:12,00.00.0000,00:00:00,,,
800,000010002929,M1,Maint. Service for Pump-02,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:12,15.03.2013,,29.04.2013,13:25:12,00.00.0000,00:00:00,,,
800,000010002930,M1,Maint. Service for Pump-01,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:13,04.03.2013,,29.04.2013,13:25:13,00.00.0000,00:00:00,,,
800,000010002931,M1,Maint. Service for Pump-03,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:14,22.03.2013,,29.04.2013,13:25:14,00.00.0000,00:00:00,,,
800,000010002932,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:15,26.02.2013,,29.04.2013,13:25:15,00.00.0000,00:00:00,,,
800,000010002933,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:25:16,11.02.2013,,29.04.2013,13:25:16,00.00.0000,00:00:00,,,
800,000010002934,M1,Maint. Service for Pump-02,PM,,C5179761,29.04.2013,I029152,06.05.2013,13:32:55,08.04.2013,,29.04.2013,13:32:55,00.00.0000,00:00:00,,000000820161,
800,000010002935,M1,Maint. Service for Pump - P-ZCBM-N003,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:56,15.03.2013,,29.04.2013,13:32:56,00.00.0000,00:00:00,,000000820160,
800,000010002936,M1,Maint. Service for Pump-03,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:57,22.04.2013,,29.04.2013,13:32:57,00.00.0000,00:00:00,,000000820162,
800,000010002937,M1,Maint. Service for Pump-03,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:57,29.03.2013,,29.04.2013,13:32:57,00.00.0000,00:00:00,,000000820163,
800,000010002938,M1,Maint. Service for Pump-03,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:57,01.04.2013,,29.04.2013,13:32:57,00.00.0000,00:00:00,,000000820164,
800,000010002939,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:58,04.03.2013,,29.04.2013,13:32:58,00.00.0000,00:00:00,,000000820165,
800,000010002940,M2,Pump Breakdown,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:32:59,11.03.2013,,29.04.2013,13:32:59,00.00.0000,00:00:00,,000000820166,
800,000010002941,M2,Pump Breakdown,PM,,C5179761,29.04.2013,C5179761,30.04.2013,13:33:00,18.03.2013,,29.04.2013,13:33:00,00.00.0000,00:00:00,,000000820167,
800,000010002942,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,30.04.2013,,00.00.0000,14:30:26,04.02.2013,,30.04.2013,14:30:26,00.00.0000,00:00:00,,,
800,000010002943,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,30.04.2013,,00.00.0000,14:30:27,12.02.2013,,30.04.2013,14:30:27,00.00.0000,00:00:00,,,
800,000010002944,M2,Pump Breakdown - P-ZCBM-N003,PM,,C5179761,30.04.2013,,00.00.0000,14:30:28,17.02.2013,,30.04.2013,14:30:28,00.00.0000,00:00:00,,,
800,000010002945,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,30.04.2013,,00.00.0000,14:30:29,22.02.2013,,30.04.2013,14:30:29,00.00.0000,00:00:00,,,
800,000010002946,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,30.04.2013,,00.00.0000,14:30:29,24.02.2013,,30.04.2013,14:30:29,00.00.0000,00:00:00,,,
800,000010002947,M2,Pump Breakdown - P-ZCBM-N003,PM,,C5179761,30.04.2013,,00.00.0000,14:30:30,28.02.2013,,30.04.2013,14:30:30,00.00.0000,00:00:00,,,
800,000010002948,M1,Maint. Service for Pump-01,PM,,C5179761,30.04.2013,,00.00.0000,14:30:31,01.02.2013,,30.04.2013,14:30:31,00.00.0000,00:00:00,,,
800,000010002949,M1,Maint. Service for Pump-02,PM,,C5179761,30.04.2013,,00.00.0000,14:30:32,08.02.2013,,30.04.2013,14:30:32,00.00.0000,00:00:00,,,
800,000010002950,M1,Maint. Service for Pump-03,PM,,C5179761,30.04.2013,,00.00.0000,14:30:32,13.02.2013,,30.04.2013,14:30:32,00.00.0000,00:00:00,,,
800,000010002951,M1,Maint. Service for Pump-01,PM,,C5179761,30.04.2013,,00.00.0000,14:30:33,17.02.2013,,30.04.2013,14:30:33,00.00.0000,00:00:00,,,
800,000010002952,M1,Maint. Service for Pump-02,PM,,C5179761,30.04.2013,,00.00.0000,14:30:33,22.02.2013,,30.04.2013,14:30:33,00.00.0000,00:00:00,,,
800,000010002953,M1,Maint. Service for Pump-03,PM,,C5179761,30.04.2013,,00.00.0000,14:30:34,26.02.2013,,30.04.2013,14:30:34,00.00.0000,00:00:00,,,
800,000010002954,M2,Pump Breakdown,PM,1,C5179761,01.05.2013,,00.00.0000,15:02:52,01.05.2013,,01.05.2013,15:02:52,02.05.2013,15:02:52,,000000820174,
800,000010002955,M2,Pump Breakdown,PM,1,C5179761,01.05.2013,,00.00.0000,15:05:35,01.05.2013,,01.05.2013,15:05:35,02.05.2013,15:05:35,,000000820175,
800,000010002956,M2,Pump Breakdown,PM,1,C5179761,01.05.2013,,00.00.0000,15:07:31,01.05.2013,,01.05.2013,15:07:31,02.05.2013,15:07:31,,000000820176,
800,000010002957,M1,Maint. Service for Pump-01,PM,,C5179761,02.05.2013,I029152,06.05.2013,15:29:34,02.05.2013,,02.05.2013,15:29:34,00.00.0000,00:00:00,,000000820188,
800,000010002958,M1,Maint. Service for Pump-02,PM,,C5179761,02.05.2013,C5179761,08.05.2013,15:29:37,03.05.2013,,02.05.2013,15:29:37,00.00.0000,00:00:00,,000000820189,
800,000010002959,M1,Maint. Service for Pump-03,PM,,C5179761,02.05.2013,C5179761,08.05.2013,15:29:39,06.05.2013,,02.05.2013,15:29:39,00.00.0000,00:00:00,,000000820190,
800,000010002960,M1,Maint. Service for Pump-01,PM,,C5179761,02.05.2013,C5179761,03.05.2013,15:29:41,16.05.2013,,02.05.2013,15:29:41,00.00.0000,00:00:00,,000000820191,
800,000010002961,M1,Maint. Service for Pump-02,PM,,C5179761,02.05.2013,C5179761,03.05.2013,15:29:42,17.05.2013,,02.05.2013,15:29:42,00.00.0000,00:00:00,,000000820192,
800,000010002962,M1,Maint. Service for Pump-03,PM,,C5179761,02.05.2013,C5179761,03.05.2013,15:29:43,20.05.2013,,02.05.2013,15:29:43,00.00.0000,00:00:00,,000000820193,
800,000010002963,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,03.05.2013,C5179761,03.05.2013,08:15:30,03.05.2013,,03.05.2013,08:15:30,00.00.0000,00:00:00,,000000820194,
800,000010002964,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,03.05.2013,C5179761,03.05.2013,08:17:44,23.04.2013,,03.05.2013,08:17:44,00.00.0000,00:00:00,,000000820195,
800,000010002965,M2,Pump Breakdown - P-ZCBM-N003,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:19:09,24.04.2013,,24.04.2013,13:00:00,24.04.2013,18:00:00,,000000820196,
800,000010002966,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,03.05.2013,C5179761,03.05.2013,08:41:52,26.04.2013,,26.04.2013,08:41:52,26.04.2013,13:00:00,,000000820197,
800,000010002967,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,03.05.2013,C5179761,03.05.2013,10:55:55,28.04.2013,,28.04.2013,10:55:55,28.04.2013,15:00:00,,000000820198,
800,000010002968,M2,Pump Breakdown - P-ZCBM-N003,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:57:10,29.04.2013,,29.04.2013,12:57:10,29.04.2013,17:00:00,,000000820199,
800,000010002969,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,03.05.2013,,00.00.0000,12:01:01,03.05.2013,,03.05.2013,12:01:01,00.00.0000,00:00:00,,,
800,000010002970,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,03.05.2013,,00.00.0000,12:01:05,03.05.2013,,03.05.2013,12:01:05,00.00.0000,00:00:00,,,
800,000010002971,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,03.05.2013,,00.00.0000,12:01:05,03.05.2013,,03.05.2013,12:01:05,00.00.0000,00:00:00,,,
800,000010002972,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,03.05.2013,,00.00.0000,12:01:06,03.05.2013,,03.05.2013,12:01:06,00.00.0000,00:00:00,,,
800,000010002973,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,03.05.2013,,00.00.0000,12:01:08,03.05.2013,,03.05.2013,12:01:08,00.00.0000,00:00:00,,,
800,000010002974,M3,Corretive Maintainence - Pump-01,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:13:29,03.05.2013,,03.05.2013,12:13:29,00.00.0000,00:00:00,,000000820200,
800,000010002975,M3,Corretive Maintainence - Pump-02,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:17:19,03.05.2013,,03.05.2013,12:17:19,00.00.0000,00:00:00,,000000820201,
800,000010002976,M3,Corretive Maintainence - Pump-03,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:20:29,03.05.2013,,03.05.2013,12:20:29,00.00.0000,00:00:00,,000000820202,
800,000010002977,M3,Pump Overhauling service-01,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:47:24,03.05.2013,,03.05.2013,12:47:24,00.00.0000,00:00:00,,000000820203,
800,000010002978,M3,Pump Overhauling service-02,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:49:31,03.05.2013,,03.05.2013,12:49:31,00.00.0000,00:00:00,,000000820204,
800,000010002979,M3,Pump Overhauling service-03,PM,,C5179761,03.05.2013,C5179761,03.05.2013,12:50:07,03.05.2013,,03.05.2013,12:50:07,00.00.0000,00:00:00,,000000820205,
800,000010002980,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,03.05.2013,C5179761,06.05.2013,15:28:19,02.05.2013,,02.05.2013,15:28:19,00.00.0000,00:00:00,,000000820206,
800,000010002981,M2,Pump Breakdown - P-ZCBM-N002,PM,,C5179761,03.05.2013,C5179761,03.05.2013,15:32:01,02.05.2013,,03.05.2013,15:32:01,00.00.0000,00:00:00,,000000820207,
800,000010002982,M2,Pump Breakdown - P-ZCBM-N003,PM,,C5179761,03.05.2013,C5179761,03.05.2013,15:33:07,02.05.2013,,03.05.2013,15:33:07,00.00.0000,00:00:00,,000000820208,
800,000010002983,M2,Pump Breakdown - P-ZCBM-N001,PM,,C5179761,03.05.2013,C5179761,06.05.2013,15:35:47,03.05.2013,,03.05.2013,15:35:47,00.00.0000,00:00:00,,000000820209,
800,000010002987,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,06.05.2013,,00.00.0000,19:01:00,06.05.2013,,06.05.2013,19:01:00,00.00.0000,00:00:00,,,
800,000010002988,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,06.05.2013,,00.00.0000,19:01:04,06.05.2013,,06.05.2013,19:01:04,00.00.0000,00:00:00,,,
800,000010002989,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,08.05.2013,,00.00.0000,16:01:04,08.05.2013,,08.05.2013,16:01:11,00.00.0000,00:00:00,,,
800,000010002990,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,08.05.2013,,00.00.0000,16:15:57,08.05.2013,MIISystem,08.05.2013,16:15:57,00.00.0000,00:00:00,,,
800,000010002991,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,08.05.2013,,00.00.0000,17:01:01,08.05.2013,,08.05.2013,17:01:01,00.00.0000,00:00:00,,,
800,000010002992,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,09.05.2013,,00.00.0000,11:01:00,09.05.2013,,09.05.2013,11:01:00,00.00.0000,00:00:00,,,
800,000010002993,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,10.05.2013,,00.00.0000,08:01:01,10.05.2013,,10.05.2013,08:01:01,00.00.0000,00:00:00,,,
800,000010002994,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,10.05.2013,,00.00.0000,15:01:01,10.05.2013,,10.05.2013,15:01:01,00.00.0000,00:00:00,,,
800,000010002995,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,10.05.2013,,00.00.0000,17:34:39,10.05.2013,MIISystem,10.05.2013,17:34:39,00.00.0000,00:00:00,,,
800,000010002997,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,28.05.2013,,00.00.0000,14:01:01,28.05.2013,,28.05.2013,14:00:56,00.00.0000,00:00:00,,,
800,000010002998,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,28.05.2013,,00.00.0000,14:01:42,28.05.2013,,28.05.2013,14:01:37,00.00.0000,00:00:00,,,
800,000010003007,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,10.06.2013,,00.00.0000,14:01:01,10.06.2013,,10.06.2013,14:01:01,00.00.0000,00:00:00,,,
800,000010003008,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,11.06.2013,,00.00.0000,08:01:01,11.06.2013,,11.06.2013,08:01:00,00.00.0000,00:00:00,,,
800,000010003017,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,21.06.2013,,00.00.0000,07:01:01,21.06.2013,,21.06.2013,07:01:01,00.00.0000,00:00:00,,,
800,000010003027,M1,SAP CBM : Threshold rule violation,PM,,MJORDAN,26.06.2013,,00.00.0000,09:01:01,26.06.2013,,26.06.2013,09:01:01,00.00.0000,00:00:00,,,
