MANDT,QMNUM,QMART,QMTXT,ARTPR,ERNAM,ERDAT,AEDAT,MZEIT,QMDAT,STRMN,STRUR,LTRMN,LTRUR
800,000010003067,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-08-24,NAT,10:01:00,2013-08-24,2013-08-24,10:01:00,NAT,00:00:00
800,000010003077,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-08-28,NAT,17:01:01,2013-08-28,2013-08-28,17:01:01,NAT,00:00:00
800,000010003078,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-08-29,NAT,05:01:01,2013-08-29,2013-08-29,05:01:01,NAT,00:00:00
800,000010003087,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-09-03,NAT,08:01:00,2013-09-03,2013-09-03,08:01:00,NAT,00:00:00
800,000010003088,M1,PUMP IS LEAKING,PM,I036765,2013-09-03,NAT,12:21:09,2013-09-03,2013-09-03,12:21:09,2013-09-17,12:21:09
800,000010003089,M1,REPLACE SEAL OF THE PUMP TO FIX THE LEAK,PM,ALEREMOTE,2013-09-03,2013-09-06,13:11:49,2013-09-03,2013-09-03,13:22:00,2013-09-07,13:22:00
800,000010003097,M1,TEST EMAIL NOTIFICATION,PM,I036765,2013-09-06,NAT,07:56:32,2013-09-06,2013-09-06,00:00:00,2013-09-06,NAN
800,000010003098,M1,TEST EMAIL NOTIFICATION2,PM,I036765,2013-09-06,NAT,09:15:59,2013-09-06,2013-09-06,00:00:00,2013-09-06,NAN
800,000010003099,M1,TEST EMAIL NOTIFICATION3,PM,I057085,2013-09-06,NAT,09:21:50,2013-09-06,2013-09-06,00:00:00,2013-09-06,NAN
800,000010003107,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-09-30,NAT,13:01:00,2013-09-30,2013-09-30,13:01:00,NAT,00:00:00
800,000010003108,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-09-30,NAT,13:01:14,2013-09-30,2013-09-30,13:01:14,NAT,00:00:00
800,000010003117,M1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,I061122,2013-10-07,2013-10-07,07:41:54,2013-10-07,2013-10-07,07:41:54,NAT,00:00:00
800,000010003118,M1,TEST,PM,I061122,2013-10-07,NAT,08:21:10,2013-10-07,2013-10-07,08:21:10,NAT,00:00:00
800,000010003119,M1,TEST,PM,I061122,2013-10-07,NAT,08:22:34,2013-10-07,2013-10-07,08:22:34,NAT,00:00:00
800,000010003120,M1,TEST,PM,I061122,2013-10-07,2013-10-07,08:23:03,2013-10-07,2013-10-07,08:23:03,NAT,00:00:00
800,000010003121,M1,TEST,PM,I061122,2013-10-10,NAT,09:31:46,2013-10-10,2013-10-10,09:31:46,NAT,00:00:00
800,000010003127,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-10-15,NAT,11:01:01,2013-10-15,2013-10-15,11:01:01,NAT,00:00:00
800,000010003128,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-10-15,2013-10-16,11:01:13,2013-10-15,2013-10-15,11:01:13,NAT,00:00:00
800,000010003137,M1,METER DEFECT,PM,I060222,2013-10-20,2013-10-20,11:44:24,2013-10-20,2013-10-20,11:44:24,NAT,00:00:00
800,000010003138,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:09:50,2010-01-01,2010-01-01,00:00:00,2010-01-01,NAN
800,000010003139,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:09:56,2010-01-25,2010-01-25,00:00:00,2010-01-25,NAN
800,000010003140,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:10:00,2010-01-30,2010-01-30,00:00:00,2010-01-30,NAN
800,000010003141,M1,PUMP LOCKED,PM,I029152,2013-10-22,NAT,05:10:04,2010-02-01,2010-02-01,00:00:00,2010-02-01,NAN
800,000010003142,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:10:08,2010-02-06,2010-02-06,00:00:00,2010-02-06,NAN
800,000010003143,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:10:12,2010-02-10,2010-02-10,00:00:00,2010-02-10,NAN
800,000010003144,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:16,2010-02-26,2010-02-26,00:00:00,2010-02-26,NAN
800,000010003145,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:19,2010-03-03,2010-03-03,00:00:00,2010-03-03,NAN
800,000010003146,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:23,2010-03-08,2010-03-08,00:00:00,2010-03-08,NAN
800,000010003147,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:10:26,2010-03-10,2010-03-10,00:00:00,2010-03-10,NAN
800,000010003148,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:30,2010-03-13,2010-03-13,00:00:00,2010-03-13,NAN
800,000010003149,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:33,2010-03-13,2010-03-13,00:00:00,2010-03-13,NAN
800,000010003150,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:37,2010-03-13,2010-03-13,00:00:00,2010-03-13,NAN
800,000010003151,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:40,2010-03-18,2010-03-18,00:00:00,2010-03-18,NAN
800,000010003152,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:44,2010-03-18,2010-03-18,00:00:00,2010-03-18,NAN
800,000010003153,M1,PREVENTIVE MAINTENANCE,PM,I029152,2013-10-22,NAT,05:10:47,2010-03-30,2010-03-30,00:00:00,2010-03-30,NAN
800,000010003154,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:10:50,2010-04-05,2010-04-05,00:00:00,2010-04-05,NAN
800,000010003155,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:10:54,2010-04-10,2010-04-10,00:00:00,2010-04-10,NAN
800,000010003156,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:10:57,2010-04-10,2010-04-10,00:00:00,2010-04-10,NAN
800,000010003157,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:00,2010-04-25,2010-04-25,00:00:00,2010-04-25,NAN
800,000010003158,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:03,2010-05-06,2010-05-06,00:00:00,2010-05-06,NAN
800,000010003159,M1,PREVENTIVE WORK,PM,I029152,2013-10-22,NAT,05:11:07,2010-05-10,2010-05-10,00:00:00,2010-05-10,NAN
800,000010003160,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:10,2010-05-16,2010-05-16,00:00:00,2010-05-16,NAN
800,000010003161,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:13,2010-05-26,2010-05-26,00:00:00,2010-05-26,NAN
800,000010003162,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:16,2010-06-03,2010-06-03,00:00:00,2010-06-03,NAN
800,000010003163,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:19,2010-06-08,2010-06-08,00:00:00,2010-06-08,NAN
800,000010003164,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:23,2010-06-13,2010-06-13,00:00:00,2010-06-13,NAN
800,000010003165,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:26,2010-06-18,2010-06-18,00:00:00,2010-06-18,NAN
800,000010003166,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:29,2010-07-05,2010-07-05,00:00:00,2010-07-05,NAN
800,000010003167,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:32,2010-07-25,2010-07-25,00:00:00,2010-07-25,NAN
800,000010003168,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:36,2010-08-06,2010-08-06,00:00:00,2010-08-06,NAN
800,000010003169,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:39,2010-08-16,2010-08-16,00:00:00,2010-08-16,NAN
800,000010003170,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:42,2010-08-26,2010-08-26,00:00:00,2010-08-26,NAN
800,000010003171,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:46,2010-09-03,2010-09-03,00:00:00,2010-09-03,NAN
800,000010003172,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:50,2010-09-08,2010-09-08,00:00:00,2010-09-08,NAN
800,000010003173,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:53,2010-09-13,2010-09-13,00:00:00,2010-09-13,NAN
800,000010003174,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:11:56,2010-09-18,2010-09-18,00:00:00,2010-09-18,NAN
800,000010003175,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:11:59,2010-10-05,2010-10-05,00:00:00,2010-10-05,NAN
800,000010003176,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:03,2010-10-05,2010-10-05,00:00:00,2010-10-05,NAN
800,000010003177,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:12:06,2010-10-05,2010-10-05,00:00:00,2010-10-05,NAN
800,000010003178,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:10,2010-10-25,2010-10-25,00:00:00,2010-10-25,NAN
800,000010003179,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:13,2010-11-06,2010-11-06,00:00:00,2010-11-06,NAN
800,000010003180,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:17,2010-11-16,2010-11-16,00:00:00,2010-11-16,NAN
800,000010003181,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:20,2010-11-26,2010-11-26,00:00:00,2010-11-26,NAN
800,000010003182,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:23,2010-12-03,2010-12-03,00:00:00,2010-12-03,NAN
800,000010003183,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:26,2010-12-03,2010-12-03,00:00:00,2010-12-03,NAN
800,000010003184,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:30,2010-12-08,2010-12-08,00:00:00,2010-12-08,NAN
800,000010003185,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:33,2010-12-13,2010-12-13,00:00:00,2010-12-13,NAN
800,000010003186,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:36,2010-12-18,2010-12-18,00:00:00,2010-12-18,NAN
800,000010003187,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:12:39,2011-01-05,2011-01-05,00:00:00,2011-01-05,NAN
800,000010003188,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:42,2011-01-25,2011-01-25,00:00:00,2011-01-25,NAN
800,000010003189,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:46,2011-02-06,2011-02-06,00:00:00,2011-02-06,NAN
800,000010003190,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:49,2011-02-16,2011-02-16,00:00:00,2011-02-16,NAN
800,000010003191,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:52,2011-02-26,2011-02-26,00:00:00,2011-02-26,NAN
800,000010003192,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:55,2011-03-03,2011-03-03,00:00:00,2011-03-03,NAN
800,000010003193,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:12:59,2011-03-08,2011-03-08,00:00:00,2011-03-08,NAN
800,000010003194,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:02,2011-03-13,2011-03-13,00:00:00,2011-03-13,NAN
800,000010003195,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:05,2011-03-18,2011-03-18,00:00:00,2011-03-18,NAN
800,000010003196,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:09,2011-03-18,2011-03-18,00:00:00,2011-03-18,NAN
800,000010003197,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:12,2011-04-05,2011-04-05,00:00:00,2011-04-05,NAN
800,000010003198,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:15,2011-04-25,2011-04-25,00:00:00,2011-04-25,NAN
800,000010003199,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:18,2011-05-06,2011-05-06,00:00:00,2011-05-06,NAN
800,000010003200,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:21,2011-05-15,2011-05-15,00:00:00,2011-05-15,NAN
800,000010003201,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:25,2011-05-26,2011-05-26,00:00:00,2011-05-26,NAN
800,000010003202,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:28,2011-06-03,2011-06-03,00:00:00,2011-06-03,NAN
800,000010003203,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:31,2011-06-08,2011-06-08,00:00:00,2011-06-08,NAN
800,000010003204,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:34,2011-06-13,2011-06-13,00:00:00,2011-06-13,NAN
800,000010003205,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:38,2011-06-18,2011-06-18,00:00:00,2011-06-18,NAN
800,000010003206,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:41,2011-07-05,2011-07-05,00:00:00,2011-07-05,NAN
800,000010003207,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:44,2011-07-25,2011-07-25,00:00:00,2011-07-25,NAN
800,000010003208,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:48,2011-08-06,2011-08-06,00:00:00,2011-08-06,NAN
800,000010003209,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:51,2011-08-16,2011-08-16,00:00:00,2011-08-16,NAN
800,000010003210,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:54,2011-08-26,2011-08-26,00:00:00,2011-08-26,NAN
800,000010003211,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:13:58,2011-09-03,2011-09-03,00:00:00,2011-09-03,NAN
800,000010003212,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:01,2011-09-08,2011-09-08,00:00:00,2011-09-08,NAN
800,000010003213,M1,CLEAN UP,PM,I029152,2013-10-22,NAT,05:14:04,2011-09-13,2011-09-13,00:00:00,2011-09-13,NAN
800,000010003214,M1,CLEAN UP,PM,I029152,2013-10-22,NAT,05:14:07,2011-09-18,2011-09-18,00:00:00,2011-09-18,NAN
800,000010003215,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:11,2011-10-05,2011-10-05,00:00:00,2011-10-05,NAN
800,000010003216,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:14,2011-10-25,2011-10-25,00:00:00,2011-10-25,NAN
800,000010003217,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:17,2011-11-06,2011-11-06,00:00:00,2011-11-06,NAN
800,000010003218,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:21,2011-11-16,2011-11-16,00:00:00,2011-11-16,NAN
800,000010003219,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:24,2011-11-26,2011-11-26,00:00:00,2011-11-26,NAN
800,000010003220,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:27,2011-12-03,2011-12-03,00:00:00,2011-12-03,NAN
800,000010003221,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:30,2011-12-08,2011-12-08,00:00:00,2011-12-08,NAN
800,000010003222,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:34,2011-12-13,2011-12-13,00:00:00,2011-12-13,NAN
800,000010003223,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:37,2011-12-18,2011-12-18,00:00:00,2011-12-18,NAN
800,000010003224,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:40,2012-01-05,2012-01-05,00:00:00,2012-01-05,NAN
800,000010003225,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:44,2012-01-25,2012-01-25,00:00:00,2012-01-25,NAN
800,000010003226,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:47,2012-02-06,2012-02-06,00:00:00,2012-02-06,NAN
800,000010003227,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:50,2012-02-16,2012-02-16,00:00:00,2012-02-16,NAN
800,000010003228,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:14:54,2012-02-26,2012-02-26,00:00:00,2012-02-26,NAN
800,000010003229,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:14:57,2012-03-03,2012-03-03,00:00:00,2012-03-03,NAN
800,000010003230,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:15:00,2012-03-08,2012-03-08,00:00:00,2012-03-08,NAN
800,000010003231,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:15:04,2012-03-13,2012-03-13,00:00:00,2012-03-13,NAN
800,000010003232,M1,REAPIR PUMP,PM,I029152,2013-10-22,NAT,05:15:07,2012-03-18,2012-03-18,00:00:00,2012-03-18,NAN
800,000010003233,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:10,2012-04-05,2012-04-05,00:00:00,2012-04-05,NAN
800,000010003234,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:14,2012-04-25,2012-04-25,00:00:00,2012-04-25,NAN
800,000010003235,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:17,2012-05-02,2012-05-02,00:00:00,2012-05-02,NAN
800,000010003236,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:20,2012-05-06,2012-05-06,00:00:00,2012-05-06,NAN
800,000010003237,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:23,2012-05-16,2012-05-16,00:00:00,2012-05-16,NAN
800,000010003238,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:27,2012-05-25,2012-05-25,00:00:00,2012-05-25,NAN
800,000010003239,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:30,2012-06-03,2012-06-03,00:00:00,2012-06-03,NAN
800,000010003240,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:33,2012-06-08,2012-06-08,00:00:00,2012-06-08,NAN
800,000010003241,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:36,2012-06-13,2012-06-13,00:00:00,2012-06-13,NAN
800,000010003242,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:40,2012-06-18,2012-06-18,00:00:00,2012-06-18,NAN
800,000010003243,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:43,2012-07-05,2012-07-05,00:00:00,2012-07-05,NAN
800,000010003244,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:46,2012-07-25,2012-07-25,00:00:00,2012-07-25,NAN
800,000010003245,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:50,2012-08-06,2012-08-06,00:00:00,2012-08-06,NAN
800,000010003246,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:53,2012-08-16,2012-08-16,00:00:00,2012-08-16,NAN
800,000010003247,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:15:56,2012-08-26,2012-08-26,00:00:00,2012-08-26,NAN
800,000010003248,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:00,2012-09-03,2012-09-03,00:00:00,2012-09-03,NAN
800,000010003249,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:03,2012-09-08,2012-09-08,00:00:00,2012-09-08,NAN
800,000010003250,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:16:06,2012-09-13,2012-09-13,00:00:00,2012-09-13,NAN
800,000010003251,M1,PUMP LOCKED,PM,I029152,2013-10-22,NAT,05:16:10,2012-09-18,2012-09-18,00:00:00,2012-09-18,NAN
800,000010003252,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:13,2012-10-25,2012-10-25,00:00:00,2012-10-25,NAN
800,000010003253,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:16,2012-11-06,2012-11-06,00:00:00,2012-11-06,NAN
800,000010003254,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:19,2012-11-16,2012-11-16,00:00:00,2012-11-16,NAN
800,000010003255,M1,REPAIR,PM,I029152,2013-10-22,NAT,05:16:22,2012-11-26,2012-11-26,00:00:00,2012-11-26,NAN
800,000010003256,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:26,2012-12-03,2012-12-03,00:00:00,2012-12-03,NAN
800,000010003257,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:29,2012-12-05,2012-12-05,00:00:00,2012-12-05,NAN
800,000010003258,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:32,2012-12-08,2012-12-08,00:00:00,2012-12-08,NAN
800,000010003259,M1,REFURBISH,PM,I029152,2013-10-22,NAT,05:16:35,2012-12-12,2012-12-12,00:00:00,2012-12-12,NAN
800,000010003260,M1,REFURBISH,PM,I029152,2013-10-22,NAT,05:16:39,2012-12-25,2012-12-25,00:00:00,2012-12-25,NAN
800,000010003261,M1,PUMP LOCKED,PM,I029152,2013-10-22,NAT,05:16:45,2013-04-25,2013-04-25,00:00:00,2013-04-25,NAN
800,000010003262,M1,REPAIR PUMP,PM,I029152,2013-10-22,NAT,05:16:48,2013-05-10,2013-05-10,00:00:00,2013-05-10,NAN
800,000010003263,M1,REPAIR1,PM,I029152,2013-10-22,NAT,05:16:51,2013-05-10,2013-05-10,00:00:00,2013-05-10,NAN
800,000010003264,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:16:55,2010-02-05,2010-02-05,00:00:00,2010-02-05,NAN
800,000010003265,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:16:58,2010-03-15,2010-03-15,00:00:00,2010-03-15,NAN
800,000010003266,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:01,2010-05-05,2010-05-05,00:00:00,2010-05-05,NAN
800,000010003267,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:04,2010-06-25,2010-06-25,00:00:00,2010-06-25,NAN
800,000010003268,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:08,2010-08-12,2010-08-12,00:00:00,2010-08-12,NAN
800,000010003269,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:11,2010-09-26,2010-09-26,00:00:00,2010-09-26,NAN
800,000010003270,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:15,2010-11-25,2010-11-25,00:00:00,2010-11-25,NAN
800,000010003271,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:18,2010-12-22,2010-12-22,00:00:00,2010-12-22,NAN
800,000010003272,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:21,2011-03-08,2011-03-08,00:00:00,2011-03-08,NAN
800,000010003273,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:25,2011-03-30,2011-03-30,00:00:00,2011-03-30,NAN
800,000010003274,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:28,2011-06-20,2011-06-20,00:00:00,2011-06-20,NAN
800,000010003275,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:31,2011-08-15,2011-08-15,00:00:00,2011-08-15,NAN
800,000010003276,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:34,2011-09-20,2011-09-20,00:00:00,2011-09-20,NAN
800,000010003277,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:37,2011-12-20,2011-12-20,00:00:00,2011-12-20,NAN
800,000010003278,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:41,2012-01-04,2012-01-04,00:00:00,2012-01-04,NAN
800,000010003279,M1,REPAIR,PM,I029152,2013-10-22,2013-10-22,05:17:44,2012-06-09,2012-06-09,00:00:00,2012-06-09,NAN
800,000010003280,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:47,2012-06-22,2012-06-22,00:00:00,2012-06-22,NAN
800,000010003281,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:51,2012-09-22,2012-09-22,00:00:00,2012-09-22,NAN
800,000010003282,M1,REPLACE,PM,I029152,2013-10-22,2013-10-22,05:17:54,2012-12-22,2012-12-22,00:00:00,2012-12-22,NAN
800,000010003283,M1,REAPIR,PM,I029152,2013-10-22,2013-10-22,05:17:57,2011-02-05,2011-02-05,00:00:00,2011-02-05,NAN
800,000010003284,M1,REAPIR,PM,I029152,2013-10-22,2013-10-22,05:18:01,2011-05-07,2011-05-07,00:00:00,2011-05-07,NAN
800,000010003285,M1,REAPIR,PM,I029152,2013-10-22,2013-10-22,05:18:04,2011-08-12,2011-08-12,00:00:00,2011-08-12,NAN
800,000010003286,M1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,I061122,2013-10-23,NAT,15:39:12,2013-10-23,2013-10-23,15:39:12,NAT,00:00:00
800,000010003287,M1,REPAIR FEEDWATER PUMP,PM,I061122,2013-10-23,NAT,15:53:42,2013-10-23,2013-10-23,15:53:42,NAT,00:00:00
800,000010003288,M1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,I061122,2013-10-23,NAT,17:58:44,2013-10-23,2013-10-23,17:58:44,NAT,00:00:00
800,000010003297,M1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,I061122,2013-10-28,NAT,15:56:41,2013-10-28,2013-10-28,15:56:41,NAT,00:00:00
800,000010003298,M1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,I061122,2013-10-28,NAT,16:02:16,2013-10-28,2013-10-28,16:02:16,NAT,00:00:00
800,000010003307,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-11-15,NAT,13:01:00,2013-11-15,2013-11-15,13:01:00,NAT,00:00:00
800,000010003308,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-11-15,NAT,13:01:14,2013-11-15,2013-11-15,13:01:14,NAT,00:00:00
800,000010003317,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-19,NAT,04:01:00,2013-12-19,2013-12-19,04:01:00,NAT,00:00:00
800,000010003318,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-19,NAT,04:01:06,2013-12-19,2013-12-19,04:01:06,NAT,00:00:00
800,000010003319,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-20,NAT,04:01:01,2013-12-20,2013-12-20,04:01:01,NAT,00:00:00
800,000010003327,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-23,NAT,09:01:01,2013-12-23,2013-12-23,09:01:01,NAT,00:00:00
800,000010003328,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-24,NAT,03:01:00,2013-12-24,2013-12-24,03:01:00,NAT,00:00:00
800,000010003329,M1,SAP CBM : THRESHOLD RULE VIOLATION,PM,MJORDAN,2013-12-26,NAT,04:01:01,2013-12-26,2013-12-26,04:01:01,NAT,00:00:00
